"Código NBS";"Descrição NBS";"Cód. Subitem LC 116";"Descrição Subitem";
"123019400";"1.2301.94.00-Serviços de diagnóstico por imagem";"04.02";"04.02 - Análises clínicas, patologia, eletricidade médica, radioterapia, quimioterapia, ultra-sonografia, ressonância magnética, radiologia, tomografia e congêneres.";
"123019500";"1.2301.95.00-Serviços de bancos de material biológico humano";"04.19";"04.19 - Bancos de sangue, leite, pele, olhos, óvulos, sêmen e congêneres.";
"123019500";"1.2301.95.00-Serviços de bancos de material biológico humano";"04.20";"04.20 - Coleta de sangue, leite, tecidos, sêmen, órgãos e materiais biológicos de qualquer espécie.";
"123019600";"1.2301.96.00-Serviços de ambulância";"04.21";"04.21 - Unidade de atendimento, assistência ou tratamento móvel e congêneres.";
"123019700";"1.2301.97.00-Serviços de assistência ao parto e pós-parto";"04.06";"04.06 - Enfermagem, inclusive serviços auxiliares.";
"123019700";"1.2301.97.00-Serviços de assistência ao parto e pós-parto";"04.11";"04.11 - Obstetrícia.";
"123019800";"1.2301.98.00-Serviços de psicologia";"04.16";"04.16 - Psicologia.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.05";"04.05 - Acupuntura.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.07";"04.07 - Serviços farmacêuticos.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.08";"04.08 - Terapia ocupacional, fisioterapia e fonoaudiologia.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.09";"04.09 - Terapias de qualquer espécie destinadas ao tratamento físico, orgânico e mental.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.10";"04.10 - Nutrição.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.13";"04.13 - Ortóptica.";
"123019900";"1.2301.99.00-Outros serviços de saúde humana não classificados em subposições anteriores";"04.14";"04.14 - Próteses sob encomenda.";
"123021000";"1.2302.10.00-Serviços de cuidado em saúde em unidades de acolhimento";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"123022100";"1.2302.21.00-Serviços de assistência a idosos em unidades de acolhimento";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"123022200";"1.2302.22.00-Serviços de assistência a crianças e adolescentes com deficiência em unidades de acolhimento";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"123022300";"1.2302.23.00-Serviços de assistência a adultos com deficiência em unidades de acolhimento";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"123030000";"1.2303.00.00-Serviços de assistência social com acomodação";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"123041100";"1.2304.11.00-Serviços de reabilitação vocacional para pessoas com deficiência";"27.01";"27.01 - Serviços de assistência social.";
"123041200";"1.2304.12.00-Serviços de reabilitação vocacional para desempregados";"27.01";"27.01 - Serviços de assistência social.";
"123041900";"1.2304.19.00-Serviço de reabilitação vocacional não classificados nas subposições anteriores";"27.01";"27.01 - Serviços de assistência social.";
"123042000";"1.2304.20.00-Serviços de orientação e aconselhamento relacionados a crianças e adolescentes";"27.01";"27.01 - Serviços de assistência social.";
"123049000";"1.2304.90.00-Serviços de assistência social sem acomodação não classificados em subposições anteriores";"27.01";"27.01 - Serviços de assistência social.";
"124022000";"1.2402.20.00-Serviços de esvaziamento e limpeza de fossas sépticas";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124031100";"1.2403.11.00-Serviços de coleta de resíduos de serviços de saúde e outros resíduos biológicos";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124031200";"1.2403.12.00-Serviços de coleta de resíduos perigosos industriais, exceto resíduos de serviços de saúde e outros resíduos biológicos";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124031900";"1.2403.19.00-Serviços de coleta de outros resíduos perigosos não classificados em subposições anteriores";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124032100";"1.2403.21.00-Serviços de coleta de resíduos recicláveis, não perigosos, de origem doméstica";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124032200";"1.2403.22.00-Serviços de coleta de resíduos recicláveis, não perigosos, exceto de origem doméstica";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124033100";"1.2403.31.00-Serviços de coleta de resíduos gerais de origem doméstica";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124033200";"1.2403.32.00-Serviços de coleta de resíduos gerais, exceto de origem doméstica";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124041100";"1.2404.11.00-Serviços de triagem, preparação, consolidação e estocagem de resíduos perigosos";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124041200";"1.2404.12.00-Serviços de demolição e desmantelamento de embarcações, veículos e outros bens";"07.04";"07.04 - Demolição.";
"124041200";"1.2404.12.00-Serviços de demolição e desmantelamento de embarcações, veículos e outros bens";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124041300";"1.2404.13.00-Serviços de triagem, preparação, consolidação e estocagem de resíduos recicláveis não perigosos";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124041900";"1.2404.19.00-Serviços de triagem, preparação, consolidação e estocagem de resíduos não perigosos, exceto os recicláveis";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124042100";"1.2404.21.00-Serviços de tratamento de resíduos perigosos";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124042200";"1.2404.22.00-Serviços de eliminação de resíduos perigosos";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124043100";"1.2404.31.00-Serviços de tratamento e eliminação de resíduos não perigosos em aterros sanitários";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124043200";"1.2404.32.00-Serviços de tratamento e eliminação de resíduos não perigosos em aterros, exceto os sanitários";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124043300";"1.2404.33.00-Serviços de incineração de resíduos não perigosos";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124043900";"1.2404.39.00-Serviços de tratamento e eliminação de resíduos não perigosos não classificados em subposições anteriores";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124051100";"1.2405.11.00-Serviços de remediação e limpeza do ar";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124051200";"1.2405.12.00-Serviços de remediação e limpeza de águas de superfície";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124051300";"1.2405.13.00-Serviços de remediação e limpeza do solo e de águas subterrâneas";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124051400";"1.2405.14.00-Serviços de remediação em edificações";"07.10";"07.10 - Limpeza, manutenção e conservação de vias e logradouros públicos, imóveis, chaminés, piscinas, parques, jardins e congêneres.";
"124052000";"1.2405.20.00-Serviços de contenção, controle e monitoramento de áreas contaminadas";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124059000";"1.2405.90.00-Serviços de remediação não classificados em subposições anteriores";"07.12";"07.12 - Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.";
"124061000";"1.2406.10.00-Serviços de varrição de vias e áreas públicas";"07.09";"07.09 - Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.";
"124069000";"1.2406.90.00-Serviços de limpeza urbana e similares não classificados em subposições anteriores";"07.10";"07.10 - Limpeza, manutenção e conservação de vias e logradouros públicos, imóveis, chaminés, piscinas, parques, jardins e congêneres.";
"124069000";"1.2406.90.00-Serviços de limpeza urbana e similares não classificados em subposições anteriores";"07.18";"07.18 - Limpeza e dragagem de rios, portos, canais, baías, lagos, lagoas, represas, açudes e congêneres.";
"124070000";"1.2407.00.00-Serviços de proteção ambiental não classificados em posições anteriores";"07.10";"07.10 - Limpeza, manutenção e conservação de vias e logradouros públicos, imóveis, chaminés, piscinas, parques, jardins e congêneres.";
"125011100";"1.2501.11.00-Serviços de gravação de som em estúdio";"13.02";"13.02 - Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.";
"125011200";"1.2501.12.00-Serviços de gravação de som ao vivo";"13.02";"13.02 - Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.";
"125012100";"1.2501.21.00-Serviços de produção de programas de televisão, videoteipes e filmes";"12.13";"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres.";
"125012200";"1.2501.22.00-Serviços de produção de programas de rádio";"12.13";"12.13 - Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres.";
