"Código CNAE";"Descrição CNAE";"Cód. Subitem LC 116";"Descrição Subitem";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.08";"15.08 - Emissão, reemissão, alteração, cessão, substituição, cancelamento e registro de contrato de crédito; estudo, análise e avaliação de operações de crédito; emissão, concessão, alteração ou contratação de aval, fiança, anuência e congêneres; serviços relativos a abertura de crédito, para quaisquer fins.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.09";"15.09 - Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.10";"15.10 - Serviços relacionados a cobranças, recebimentos ou pagamentos em geral, de títulos quaisquer, de contas ou carnês, de câmbio, de tributos e por conta de terceiros, inclusive os efetuados por meio eletrônico, automático ou por máquinas de atendimento; fornecimento de posição de cobrança, recebimento ou pagamento; emissão de carnês, fichas de compensação, impressos e documentos em geral.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.11";"15.11 - Devolução de títulos, protesto de títulos, sustação de protesto, manutenção de títulos, reapresentação de títulos, e demais serviços a eles relacionados.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.12";"15.12 - Custódia em geral, inclusive de títulos e valores mobiliários.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.13";"15.13 - Serviços relacionados a operações de câmbio em geral, edição, alteração, prorrogação, cancelamento e baixa de contrato de câmbio; emissão de registro de exportação ou de crédito; cobrança ou depósito no exterior; emissão, fornecimento e cancelamento de cheques de viagem; fornecimento, transferência, cancelamento e demais serviços relativos a carta de crédito de importação, exportação e garantias recebidas; envio e recebimento de mensagens em geral relacionadas a operações de câmbio.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.14";"15.14 - Fornecimento, emissão, reemissão, renovação e manutenção de cartão magnético, cartão de crédito, cartão de débito, cartão salário e congêneres.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.15";"15.15 - Compensação de cheques e títulos quaisquer; serviços relacionados a depósito, inclusive depósito identificado, a saque de contas quaisquer, por qualquer meio ou processo, inclusive em terminais eletrônicos e de atendimento.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.16";"15.16 - Emissão, reemissão, liquidação, alteração, cancelamento e baixa de ordens de pagamento, ordens de crédito e similares, por qualquer meio ou processo; serviços relacionados à transferência de valores, dados, fundos, pagamentos e similares, inclusive entre contas em geral.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.17";"15.17 - Emissão, fornecimento, devolução, sustação, cancelamento e oposição de cheques quaisquer, avulso ou por talão.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"15.18";"15.18 - Serviços relacionados a crédito imobiliário, avaliação e vistoria de imóvel ou obra, análise técnica e jurídica, emissão, reemissão, alteração, transferência e renegociação de contrato, emissão e reemissão do termo de quitação e demais serviços relacionados a crédito imobiliário.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"16.01";"16.01 - Serviços de transporte coletivo municipal rodoviário, metroviário, ferroviário e aquaviário de passageiros.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"16.02";"16.02 - Outros serviços de transporte de natureza municipal.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.02";"17.02 - Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.03";"17.03 - Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.04";"17.04 - Recrutamento, agenciamento, seleção e colocação de mão-de-obra.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.05";"17.05 - Fornecimento de mão-de-obra, mesmo em caráter temporário, inclusive de empregados ou trabalhadores, avulsos ou temporários, contratados pelo prestador de serviço.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.06";"17.06 - Propaganda e publicidade, inclusive promoção de vendas, planejamento de campanhas ou sistemas de publicidade, elaboração de desenhos, textos e demais materiais publicitários.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.08";"17.08 - Franquia (franchising).";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.09";"17.09 - Perícias, laudos, exames técnicos e análises técnicas.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.10";"17.10 - Planejamento, organização e administração de feiras, exposições, congressos e congêneres.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.11";"17.11 - Organização de festas e recepções; bufê (exceto o fornecimento de alimentação e bebidas, que fica sujeito ao ICMS).";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.12";"17.12 - Administração em geral, inclusive de bens e negócios de terceiros.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.13";"17.13 - Leilão e congêneres.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.14";"17.14 - Advocacia.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.15";"17.15 - Arbitragem de qualquer espécie, inclusive jurídica.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.16";"17.16 - Auditoria.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.17";"17.17 - Análise de Organização e Métodos.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.18";"17.18 - Atuária e cálculos técnicos de qualquer natureza.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.19";"17.19 - Contabilidade, inclusive serviços técnicos e auxiliares.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.20";"17.20 - Consultoria e assessoria econômica ou financeira.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.21";"17.21 - Estatística.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.22";"17.22 - Cobrança em geral.";
"8299799";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"17.23";"17.23 - Assessoria, análise, avaliação, atendimento, consulta, cadastro, seleção, gerenciamento de informações, administração de contas a receber ou a pagar e em geral, relacionados a operações de faturização (factoring).";
